2025-03-24 23:03:19,055 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:19,132 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:19,133 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:19,193 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:19,253 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:19,459 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:19,526 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:19,741 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:19,802 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:20,017 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:20,121 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:20,140 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:20,142 - Source: 157.240.16.53 -> Destination: 192.168.0.108 | TCP | Src Port: 80, Dst Port: 51432
2025-03-24 23:03:20,162 - Source: 192.168.0.108 -> Destination: 157.240.16.53 | TCP | Src Port: 51432, Dst Port: 80
2025-03-24 23:03:20,214 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:20,215 - Source: 157.240.16.53 -> Destination: 192.168.0.108 | TCP | Src Port: 80, Dst Port: 51432
2025-03-24 23:03:20,415 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:20,485 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:20,697 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:20,760 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:21,174 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:21,245 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:22,046 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:22,128 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:23,678 - Source: 108.174.10.20 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51147
2025-03-24 23:03:23,726 - Source: 192.168.0.108 -> Destination: 108.174.10.20 | TCP | Src Port: 51147, Dst Port: 443
2025-03-24 23:03:23,742 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 55009, Dst Port: 443
2025-03-24 23:03:23,786 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 55009
2025-03-24 23:03:25,978 - Source: 192.168.0.108 -> Destination: 142.250.182.238 | UDP | Src Port: 56491, Dst Port: 443
2025-03-24 23:03:25,979 - Source: 192.168.0.108 -> Destination: 142.250.182.238 | UDP | Src Port: 56491, Dst Port: 443
2025-03-24 23:03:26,012 - Source: 142.250.182.238 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 56491
2025-03-24 23:03:26,038 - Source: 192.168.0.108 -> Destination: 142.250.182.238 | UDP | Src Port: 56491, Dst Port: 443
2025-03-24 23:03:26,147 - Source: 142.250.182.238 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 56491
2025-03-24 23:03:26,149 - Source: 142.250.182.238 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 56491
2025-03-24 23:03:26,150 - Source: 192.168.0.108 -> Destination: 142.250.182.238 | UDP | Src Port: 56491, Dst Port: 443
2025-03-24 23:03:26,153 - \U0001f6a8 Possible DDoS Attack from 192.168.0.108 - 35 packets
2025-03-24 23:10:30,078 - Source: 192.168.0.108 -> Destination: 34.139.124.58 | TCP | Src Port: 51722, Dst Port: 443
2025-03-24 23:10:30,133 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 64631, Dst Port: 443
2025-03-24 23:10:30,186 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 64631
2025-03-24 23:10:30,362 - Source: 34.139.124.58 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51722
2025-03-24 23:10:30,363 - Source: 192.168.0.108 -> Destination: 34.139.124.58 | TCP | Src Port: 51722, Dst Port: 443
2025-03-24 23:10:30,364 - Source: 192.168.0.108 -> Destination: 34.139.124.58 | TCP | Src Port: 51722, Dst Port: 443
2025-03-24 23:10:30,578 - Source: 108.174.10.20 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51520
2025-03-24 23:10:30,594 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 64631, Dst Port: 443
2025-03-24 23:10:30,623 - Source: 192.168.0.108 -> Destination: 108.174.10.20 | TCP | Src Port: 51520, Dst Port: 443
2025-03-24 23:10:30,634 - Source: 34.139.124.58 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51722
2025-03-24 23:10:30,635 - Source: 34.139.124.58 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51722
2025-03-24 23:10:30,639 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 64631
2025-03-24 23:10:30,641 - Source: 34.139.124.58 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51722
2025-03-24 23:10:30,642 - Source: 192.168.0.108 -> Destination: 34.139.124.58 | TCP | Src Port: 51722, Dst Port: 443
2025-03-24 23:10:30,644 - Source: 34.139.124.58 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51722
2025-03-24 23:10:30,644 - Source: 192.168.0.108 -> Destination: 34.139.124.58 | TCP | Src Port: 51722, Dst Port: 443
2025-03-24 23:10:30,956 - Source: 34.139.124.58 -> Destination: 192.168.0.108 | TCP | Src Port: 443, Dst Port: 51722
2025-03-24 23:10:31,445 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 64631, Dst Port: 443
2025-03-24 23:10:31,510 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 64631
2025-03-24 23:10:33,120 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 64631, Dst Port: 443
2025-03-24 23:10:33,169 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 64631
2025-03-24 23:10:36,370 - Source: 192.168.0.108 -> Destination: 142.250.71.106 | UDP | Src Port: 64631, Dst Port: 443
2025-03-24 23:10:36,413 - Source: 142.250.71.106 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 64631
2025-03-24 23:10:37,925 - Source: 192.168.0.108 -> Destination: 142.250.182.206 | UDP | Src Port: 51412, Dst Port: 443
2025-03-24 23:10:37,926 - Source: 192.168.0.108 -> Destination: 142.250.182.206 | UDP | Src Port: 51412, Dst Port: 443
2025-03-24 23:10:37,926 - Source: 192.168.0.108 -> Destination: 142.250.182.206 | UDP | Src Port: 51412, Dst Port: 443
2025-03-24 23:10:37,964 - Source: 142.250.182.206 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 51412
2025-03-24 23:10:37,965 - Source: 142.250.182.206 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 51412
2025-03-24 23:10:38,019 - Source: 192.168.0.108 -> Destination: 142.250.182.206 | UDP | Src Port: 51412, Dst Port: 443
2025-03-24 23:10:38,026 - Source: 142.250.182.206 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 51412
2025-03-24 23:10:38,027 - Source: 142.250.182.206 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 51412
2025-03-24 23:10:38,028 - Source: 142.250.182.206 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 51412
2025-03-24 23:10:38,029 - Source: 142.250.182.206 -> Destination: 192.168.0.108 | UDP | Src Port: 443, Dst Port: 51412
